timestamp,location,wi_fi_bssid,wi_fi_signal_state,wi_fi_signal_attrs,bermuda_area_state,bermuda_area_attrs,bermuda_distance_state,bermuda_distance_attrs,bermuda_tracker_state,bermuda_tracker_attrs
2025-11-14T08:16:32.859515+00:00,"garden D middle","fc:34:97:ae:05:b4","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-69","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","unknown","{""area_id"": null, ""area_name"": null, ""current_mac"": ""57:1a:c6:1b:1e:37"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","unknown","{""current_mac"": ""57:1a:c6:1b:1e:37"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","not_home","{""area"": null, ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-off"", ""scanner"": null, ""source_type"": ""bluetooth_le""}"
2025-11-14T08:44:41.648341+00:00,"E","04:42:1a:da:ea:d4","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-65","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""64:c3:6a:6b:b3:e7"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","1.8","{""current_mac"": ""64:c3:6a:6b:b3:e7"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T08:44:57.859653+00:00,"H","04:42:1a:da:ea:d4","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-65","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Loft","{""area_id"": ""f52ffae31f4747e8b9a02f257a8ed69b"", ""area_name"": ""Loft"", ""current_mac"": ""64:c3:6a:6b:b3:e7"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","0.5","{""current_mac"": ""64:c3:6a:6b:b3:e7"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Loft"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""Bedroom Presence"", ""source_type"": ""bluetooth_le""}"
2025-11-14T08:44:59.105779+00:00,"H","04:42:1a:da:ea:d4","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-65","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Loft","{""area_id"": ""f52ffae31f4747e8b9a02f257a8ed69b"", ""area_name"": ""Loft"", ""current_mac"": ""64:c3:6a:6b:b3:e7"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","0.6","{""current_mac"": ""64:c3:6a:6b:b3:e7"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Loft"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""Bedroom Presence"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:15:43.500452+00:00,"inside front door","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-66","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","2.7","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:15:59.877252+00:00,"outside front door","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-66","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","1.5","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:16:00.573633+00:00,"outside front door","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-66","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","1.6","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:16:06.430820+00:00,"outside garage","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-64","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","2.8","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:16:07.151762+00:00,"outside garage","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-64","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","2.8","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:16:14.419278+00:00,"car door driver","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-64","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","4.3","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:16:15.034731+00:00,"car door driver","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-64","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","4.3","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:16:21.958948+00:00,"wall","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-64","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","8.9","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:16:22.563135+00:00,"wall","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-64","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","8.9","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:16:29.648600+00:00,"fence","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-64","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","7.8","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:16:30.271842+00:00,"fence","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-64","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","7.8","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:16:42.192086+00:00,"tree","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-64","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","5.1","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:16:42.926818+00:00,"tree","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-64","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","6.1","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:16:56.528922+00:00,"hedge","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-64","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","10.3","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:16:56.952304+00:00,"hedge","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-64","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","10.3","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:17:07.159482+00:00,"car door driver","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-64","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","3.2","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:17:07.717911+00:00,"car door driver","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-64","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","2.5","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:17:14.838109+00:00,"outside front door","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-64","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","3.2","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T10:17:15.387702+00:00,"outside front door","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-64","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-2"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","2.2","{""current_mac"": ""6d:16:2a:61:d5:48"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
2025-11-14T17:29:11.798731+00:00,"outside front door","04:42:1a:33:58:24","{""friendly_name"": ""TongaiSM25 Wi-Fi BSSID"", ""icon"": ""mdi:wifi""}","-73","{""device_class"": ""signal_strength"", ""friendly_name"": ""TongaiSM25 Wi-Fi signal strength"", ""icon"": ""mdi:wifi-strength-1"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""dBm""}","Hallway","{""area_id"": ""3f079567e19f4b60aacf82f6cb69c4c9"", ""area_name"": ""Hallway"", ""current_mac"": ""70:b9:08:b4:8e:a2"", ""device_class"": ""bermuda__custom_device_class"", ""floor_id"": null, ""floor_level"": null, ""floor_name"": null, ""friendly_name"": ""bermuda tongai phone Area"", ""icon"": ""mdi:land-plots-marker""}","1.7","{""current_mac"": ""70:b9:08:b4:8e:a2"", ""device_class"": ""distance"", ""friendly_name"": ""bermuda tongai phone Distance"", ""state_class"": ""measurement"", ""unit_of_measurement"": ""m""}","home","{""area"": ""Hallway"", ""friendly_name"": ""bermuda tongai phone Bermuda Tracker"", ""icon"": ""mdi:bluetooth-connect"", ""scanner"": ""kai_proxy"", ""source_type"": ""bluetooth_le""}"
